Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes
Affiliate,Anas Nuur Ali,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Anas+Nuur+Ali,https://www.youtube.com/results?search_query=Anas+Nuur+Ali+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,twinklinglena,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=twinklinglena,https://www.youtube.com/results?search_query=twinklinglena+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Nellah Grace,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Nellah+Grace,https://www.youtube.com/results?search_query=Nellah+Grace+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,White Coat Chronicles,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=White+Coat+Chronicles,https://www.youtube.com/results?search_query=White+Coat+Chronicles+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,yana patel YouTube,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=yana+patel+YouTube,https://www.youtube.com/results?search_query=yana+patel+YouTube+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Oluwabusola Deju,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Oluwabusola+Deju,https://www.youtube.com/results?search_query=Oluwabusola+Deju+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Making it in Med | Australia,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Making+it+in+Med+%7C+Australia,https://www.youtube.com/results?search_query=Making+it+in+Med+%7C+Australia+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Lauren Dinh,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Lauren+Dinh,https://www.youtube.com/results?search_query=Lauren+Dinh+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Amanda Shaw,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Amanda+Shaw,https://www.youtube.com/results?search_query=Amanda+Shaw+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,TheStriveToFit,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=TheStriveToFit,https://www.youtube.com/results?search_query=TheStriveToFit+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Soony Sun,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Soony+Sun,https://www.youtube.com/results?search_query=Soony+Sun+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,MedBros,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=MedBros,https://www.youtube.com/results?search_query=MedBros+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,mahadotcom,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=mahadotcom,https://www.youtube.com/results?search_query=mahadotcom+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,TheBrittnyWay,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=TheBrittnyWay,https://www.youtube.com/results?search_query=TheBrittnyWay+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,EJ_Fitness,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=EJ_Fitness,https://www.youtube.com/results?search_query=EJ_Fitness+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Ana Camille,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Ana+Camille,https://www.youtube.com/results?search_query=Ana+Camille+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Jai Medicine,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Jai+Medicine,https://www.youtube.com/results?search_query=Jai+Medicine+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Ishwari Chandran,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Ishwari+Chandran,https://www.youtube.com/results?search_query=Ishwari+Chandran+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Sean MS2,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Sean+MS2,https://www.youtube.com/results?search_query=Sean+MS2+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,JaneandJady,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=JaneandJady,https://www.youtube.com/results?search_query=JaneandJady+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,RUYINA ETENG's MEDIC DIARY,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=RUYINA+ETENG%27s+MEDIC+DIARY,https://www.youtube.com/results?search_query=RUYINA+ETENG%27s+MEDIC+DIARY+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Aesthetic Academic,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Aesthetic+Academic,https://www.youtube.com/results?search_query=Aesthetic+Academic+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Marlee Mason-Maready,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Marlee+Mason-Maready,https://www.youtube.com/results?search_query=Marlee+Mason-Maready+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Zuha Shyma,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Zuha+Shyma,https://www.youtube.com/results?search_query=Zuha+Shyma+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,obgyn made easy,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=obgyn+made+easy,https://www.youtube.com/results?search_query=obgyn+made+easy+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Kaiwen's World,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Kaiwen%27s+World,https://www.youtube.com/results?search_query=Kaiwen%27s+World+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Aryan Dariush,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Aryan+Dariush,https://www.youtube.com/results?search_query=Aryan+Dariush+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,South African Medical Student,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=South+African+Medical+Student,https://www.youtube.com/results?search_query=South+African+Medical+Student+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Asia See31Thirty,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Asia+See31Thirty,https://www.youtube.com/results?search_query=Asia+See31Thirty+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Vlogs by Gio,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Vlogs+by+Gio,https://www.youtube.com/results?search_query=Vlogs+by+Gio+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Rashid,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Rashid,https://www.youtube.com/results?search_query=Rashid+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,The Girly MD,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Girly+MD,https://www.youtube.com/results?search_query=The+Girly+MD+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Ososee,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Ososee,https://www.youtube.com/results?search_query=Ososee+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Dan The Medic,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Dan+The+Medic,https://www.youtube.com/results?search_query=Dan+The+Medic+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Paulina Villanueva,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Paulina+Villanueva,https://www.youtube.com/results?search_query=Paulina+Villanueva+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Darius Med,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Darius+Med,https://www.youtube.com/results?search_query=Darius+Med+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,ToniAntoinetteXO,Medical / Intensive Study Creators,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=ToniAntoinetteXO,https://www.youtube.com/results?search_query=ToniAntoinetteXO+focus+productivity+study,8,,"Audience does high-stakes, laptop-heavy studying and is sensitive to procrastination.",Pitch a 7-day exam/deep-study lock-in challenge and affiliate link after genuine use.,https://videos.feedspot.com/medical_student_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Thomas Frank,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Thomas+Frank,https://www.youtube.com/results?search_query=Thomas+Frank+focus+productivity+study,9,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Paul Minors,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Paul+Minors,https://www.youtube.com/results?search_query=Paul+Minors+focus+productivity+study,9,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Business Productivity,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Business+Productivity,https://www.youtube.com/results?search_query=Business+Productivity+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Productivity Academy,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Productivity+Academy,https://www.youtube.com/results?search_query=Productivity+Academy+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Asian Efficiency,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Asian+Efficiency,https://www.youtube.com/results?search_query=Asian+Efficiency+focus+productivity+study,9,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Productivityist,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Productivityist,https://www.youtube.com/results?search_query=Productivityist+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Organized Audrey,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Organized+Audrey,https://www.youtube.com/results?search_query=Organized+Audrey+focus+productivity+study,9,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Granger Productivity | Study Productive,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Granger+Productivity+%7C+Study+Productive,https://www.youtube.com/results?search_query=Granger+Productivity+%7C+Study+Productive+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Full Spectrum Productivity,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Full+Spectrum+Productivity,https://www.youtube.com/results?search_query=Full+Spectrum+Productivity+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Wisdom & Productivity {by Dr. Efraín Martínez},Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Wisdom+%26+Productivity+%7Bby+Dr.+Efra%C3%ADn+Mart%C3%ADnez%7D,https://www.youtube.com/results?search_query=Wisdom+%26+Productivity+%7Bby+Dr.+Efra%C3%ADn+Mart%C3%ADnez%7D+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Productivity Tube,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Productivity+Tube,https://www.youtube.com/results?search_query=Productivity+Tube+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,All in Good Time,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=All+in+Good+Time,https://www.youtube.com/results?search_query=All+in+Good+Time+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Mike Strives ⚡️,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Mike+Strives+%E2%9A%A1%EF%B8%8F,https://www.youtube.com/results?search_query=Mike+Strives+%E2%9A%A1%EF%B8%8F+focus+productivity+study,9,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Carson Tate | Productive Information,Productivity,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Carson+Tate+%7C+Productive+Information,https://www.youtube.com/results?search_query=Carson+Tate+%7C+Productive+Information+focus+productivity+study,10,,Audience actively seeks tools and systems for focus and execution.,Offer lifetime Pro and a generous affiliate share; lead with 'normal blockers fail because the off switch is one click away.',https://videos.feedspot.com/productivity_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
