Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes,Gatekeeper / Organization,Decision Maker / Role,Institution / Community,Geography,Approx. Reachable Group Size,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10)
Initial User Gatekeeper,,University CS / Builder Organization,InnovateHerHacks@gmail.com,Email,mailto:InnovateHerHacks@gmail.com,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,InnovateHer,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,launchpadpurdue@gmail.com,Email,mailto:launchpadpurdue@gmail.com,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Launchpad,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,aiml@purdue.edu,Email,mailto:aiml@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Machine Learning @ Purdue,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,purduehackers@gmail.com,Email,mailto:purduehackers@gmail.com,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Purdue Hackers,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,Official org page / Purdue club directory,Official page,https://cs.purdue.edu/student-experience/clubs-organizations.html,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Purdue IEEE,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,7,10,8
Initial User Gatekeeper,,University CS / Builder Organization,officers@purduelug.org,Email,mailto:officers@purduelug.org,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Purdue Linux Users Group,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,president@purduesolar.org,Email,mailto:president@purduesolar.org,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Purdue Solar Racing,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,rmc@purdue.edu,Email,mailto:rmc@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,RoboMaster Club,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,purduesearch@gmail.com,Email,mailto:purduesearch@gmail.com,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Space and Earth Analogs Research Chapter,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,siam@purdue.edu,Email,mailto:siam@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Siam@Purdue,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,Official org page / Purdue club directory,Official page,https://cs.purdue.edu/student-experience/clubs-organizations.html,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Upsilon Pi Epsilon,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,7,10,8
Initial User Gatekeeper,,University CS / Builder Organization,wdc@purdue.edu,Email,mailto:wdc@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Web Dev Club,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,ibrahimf@purdue.edu,Email,mailto:ibrahimf@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Indianapolis Undergraduate Student Board,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,npumphr@purdue.edu,Email,mailto:npumphr@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,PINSecurity,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,rtali@purdue.edu,Email,mailto:rtali@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Computer Science Club - Purdue Indianapolis,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,shanka61@purdue.edu,Email,mailto:shanka61@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Computer Science Women's Network - Indianapolis,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,haynes84@purdue.edu,Email,mailto:haynes84@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Future Coders Initiative,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,ewhao@purdue.edu,Email,mailto:ewhao@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Computer Science Undergraduate Student Board - Indianapolis,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University CS / Builder Organization,ksparsle@purdue.edu,Email,mailto:ksparsle@purdue.edu,,,,,,https://cs.purdue.edu/student-experience/clubs-organizations.html,2026-08-31,Not Contacted,Organization and any listed email verified on Purdue CS club directory.,Professional Practice Ambassadors,,Purdue University,"Indiana, US",,https://cs.purdue.edu/student-experience/clubs-organizations.html,"Purdue CS/builders are highly aligned with long laptop work sessions, projects, and deadline-driven focus.",Developer Lock-In Sprint: free Pro for one week during project/exam season.,Would you share this with 10–30 members who want to test a physical-key distraction blocker?,9,10,10
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Aggie Space Initiative,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Aggie Sports Analytics,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,American Institute of Chemical Engineers (AIChE),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,American Society of Civil Engineers (ASCE),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,American Society of Mechanical Engineers at UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,ASHRAE Student Chapter at UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,BioInnovation Group (BIG),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Biomedical Engineering Society (BMES),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Computer Science Tutoring Club,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Construction Management Club,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Cyber Security Club at UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Davis Undergraduate Engineering Network,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Engineers Without Borders (EWB),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Institute of Electrical and Electronics Engineers (IEEE),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,International Society for Pharmaceutical Engineering (ISPE),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Math Club,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Neurotech@Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Quantum Computing at Davis (QCaD),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Society of Biological Engineers,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Society of Manufacturing Engineers,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Advanced Modeling Aeronautics Team,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Baja SAE,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Chem-E-Car,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Concrete Canoe,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Cyclone RoboSub,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
